index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1007,35.93,-16.8,2.3,-0.4,-17.8,1.7,-3.9,0.2,0.0,1.0,0.027872103,0.538824987,0.794965961,0.52917956,0.160227967,151.1591181,338.6749185,403.0905758,145.7459743,151.1591181,-35.98046412,0.233775983,1.0,33,1.715876435,0.48388025,12.85458234,12,0.027444123,0.256435337,0.976136942,-0.140702693,-0.018953743,-0.98987045,0.116887992,1.551841449,-1.711992993,402.7598564,263.3384288,1157.563863,1157.563863,1007,35.93
1008,35.96,-16.9,1.3,-0.3,-17.8,1.7,-3.8,0.2,0.0,1.0,0.996363848,0.492313792,0.406406695,0.531716134,0.343447602,101.030648,340.2983255,315.1451511,99.40921429,101.030648,-28.70480847,0.158413857,1.0,33,1.715876435,0.48388025,12.85458234,12,0.031158823,0.118453936,0.979053295,-0.140393134,-0.030452193,-0.989627421,0.079206929,1.540339425,-1.71172059,402.7598564,263.3384288,1157.563863,1157.563863,1008,35.96
1015,36.19,-17.2,0.9,-0.4,-18.2,1.7,-3.8,0.3,-0.1,1.0,0.048085897,0.513986734,0.282668315,0.518101354,0.41239153,146.4106499,331.5848666,282.0520656,144.8500983,146.4106499,-14.52661762,0.231503391,1.0,33,1.715876435,0.48388025,12.85458234,12,0.016449939,0.066175187,0.982873449,-0.141618875,-0.034808755,-0.989309075,0.115751696,1.535980538,-1.712979657,402.7598564,263.3384288,1157.563863,1157.563863,1015,36.19
1016,36.22,-17.3,0.9,-0.4,-18.2,1.7,-3.7,0.3,-0.1,1.0,0.045911978,0.518356184,0.273588721,0.51557873,0.41796309,146.3651159,329.9703869,279.3777166,144.8207971,146.3651159,-12.4428958,0.23162759,1.0,33,1.715876435,0.48388025,12.85458234,12,0.013895712,0.061964488,0.983388271,-0.141831727,-0.035159647,-0.989266173,0.115813795,1.535629432,-1.713196575,402.7598564,263.3384288,1157.563863,1157.563863,1016,36.22
1017,36.26,-18.6,2.0,0.4,-18.3,1.7,-3.6,0.3,-0.1,1.0,0.053840077,-0.096670282,0.722800834,0.755241069,0.258339127,156.2228873,483.3542844,355.9972188,151.1875915,156.2228873,-63.43402917,0.23177498,1.0,33,1.715876435,0.48388025,12.85458234,12,0.24816382,0.177080947,0.948630308,-0.122309385,-0.025566609,-0.99216267,0.11588749,1.545226932,-1.693453028,402.7598564,263.3384288,1157.563863,1157.563863,1017,36.26
1026,36.56,-17.3,1.6,-0.3,-18.3,1.7,-3.2,0.3,-0.1,0.9,0.281045926,0.489007441,0.552779127,0.53746496,0.270640881,20.61690658,343.9775743,350.0923772,20.15503573,20.61690658,-32.51452383,0.23019747,1.0,35,1.887952755,1.649350719,18.89037085,12,0.270722011,1.244108086,7.00675427,-0.134769229,-0.033770219,-0.990301382,0.115098735,1.537019685,-1.706054511,381.9644112,294.1332647,787.7029051,787.7029051,1026,36.56
1028,36.62,-17.0,1.4,-0.3,-18.2,1.7,-3.2,0.3,-0.1,0.9,0.905953946,0.638451919,0.440157649,0.474750599,0.319661356,107.4249704,303.8403836,326.562549,103.6745318,107.4249704,-13.04793236,2.615444021,1.0,35,1.977004883,2.742104353,26.95850609,12,-0.418431095,2.118109286,15.21659328,-0.199619665,-0.051999589,-0.978492735,1.30772201,1.518773275,-1.772042077,365.4677653,303.0637578,551.9593685,551.9593685,1028,36.62
1034,36.82,-16.8,1.3,-0.3,-18.2,1.7,-2.9,0.4,-0.1,0.9,1.0,0.642472768,0.435427149,0.472848699,0.32207953,109.1909547,302.6231677,325.4018255,105.3092064,109.1909547,-12.07138221,2.660149751,1.0,35,1.977004883,2.742104353,26.95850609,12,-0.449532776,2.090222306,15.2244972,-0.202211472,-0.054323504,-0.977834075,1.330074875,1.516446069,-1.77471719,365.4677653,303.0637578,551.9593685,551.9593685,1034,36.82
1035,36.88,-16.8,1.3,-0.3,-18.1,1.7,-2.9,0.4,-0.1,0.9,1.0,0.6376029,0.437090964,0.474876185,0.32133573,109.7759613,303.9207585,325.7588498,105.9710434,109.7759613,-12.56555331,2.67301434,1.0,35,1.977004883,2.742104353,26.95850609,12,-0.41744051,2.098034795,15.21747523,-0.199537116,-0.053672463,-0.978419238,1.33650717,1.517098061,-1.77197579,365.4677653,303.0637578,551.9593685,551.9593685,1035,36.88
1038,37.01,-16.9,1.3,-0.3,-18.1,1.7,-2.7,0.4,-0.1,0.9,1.0,0.589275839,0.440889967,0.494129156,0.321038237,105.4090647,316.2426602,325.9016464,102.632885,105.4090647,-15.85453447,2.556167451,1.0,35,1.977004883,2.742104353,26.95850609,12,-0.110276203,2.094107814,15.15921128,-0.17394009,-0.053999712,-0.983274568,1.278083725,1.516770337,-1.745883774,365.4677653,303.0637578,551.9593685,551.9593685,1038,37.01
1040,37.08,-16.8,1.3,-0.3,-18.0,1.7,-2.6,0.4,-0.1,0.9,1.0,0.575847431,0.445396763,0.499666742,0.319216155,107.4638452,319.7867148,326.7762456,104.8256126,107.4638452,-17.51316044,2.602758514,1.0,35,1.977004883,2.742104353,26.95850609,12,-0.023566343,2.113214318,15.14316809,-0.166714269,-0.052407503,-0.9846115,1.301379257,1.518364804,-1.738525361,365.4677653,303.0637578,551.9593685,551.9593685,1040,37.08
1042,37.18,-16.9,1.4,-0.3,-18.0,1.7,-2.5,0.5,-0.1,0.9,0.828155727,0.495454545,0.472678921,0.532403737,0.309250585,114.9701288,340.7383917,331.5597192,113.2780113,114.9701288,-31.98492333,2.62347926,1.0,35,1.74651674,2.487816197,26.19313449,12,0.464397052,2.102994817,14.26803149,-0.106843307,-0.032068448,-0.993758584,1.31173963,1.538722379,-1.677899261,361.3406185,298.8874173,568.0877944,568.0877944,1042,37.18
1044,37.25,-16.8,1.4,-0.3,-17.9,1.7,-2.5,0.5,-0.1,0.9,0.974739694,0.528292709,0.457521558,0.51895823,0.315150111,114.5395924,332.1332669,328.7279466,112.6137148,114.5395924,-26.83031038,2.618973389,1.0,35,1.74651674,2.487816197,26.19313449,12,0.264990688,2.040795931,14.29333393,-0.123460504,-0.037251689,-0.991650047,1.309486695,1.533536017,-1.694659056,361.3406185,298.8874173,568.0877944,568.0877944,1044,37.25
1046,37.34,-16.8,1.4,-0.3,-17.9,1.7,-2.3,0.5,-0.1,0.9,1.0,0.512461219,0.451011709,0.524973289,0.319292509,110.9629217,335.9829051,326.7395956,109.2902951,110.9629217,-27.2883218,2.535620115,1.0,35,1.74651674,2.487816197,26.19313449,12,0.35524264,1.993574193,14.28431082,-0.115939508,-0.041186834,-0.992401973,1.267810058,1.52959784,-1.687096293,361.3406185,298.8874173,568.0877944,568.0877944,1046,37.34
1049,37.44,-16.8,1.4,-0.3,-17.8,1.7,-2.2,0.5,-0.1,0.9,1.0,0.509133173,0.451258321,0.526303191,0.31933975,109.9080961,336.8340425,326.71692,108.2806344,109.9080961,-27.64424494,2.511066239,1.0,35,1.74651674,2.487816197,26.19313449,12,0.375217225,1.992822765,14.28202542,-0.11427496,-0.041249453,-0.992592422,1.25553312,1.529535167,-1.685419462,361.3406185,298.8874173,568.0877944,568.0877944,1049,37.44
1053,37.58,-16.7,0.6,-0.4,-17.8,1.7,-2.0,0.5,-0.1,0.9,0.0,0.530502725,0.155716378,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,35,1.74651674,2.487816197,26.19313449,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.3406185,298.8874173,568.0877944,568.0877944,1053,37.58
1054,37.61,-16.3,1.0,-0.3,-17.7,1.7,-2.0,0.5,-0.1,0.9,0.029972899,0.703259865,0.28687363,0.431147482,0.413045939,65.34612884,275.9343882,281.7379492,62.07191552,65.34612884,14.06712073,1.535797971,1.0,35,1.74651674,2.487816197,26.19313449,12,-1.048022083,0.979194528,14.62098631,-0.232878235,-0.125718472,-0.964345681,0.767898985,1.44474431,-1.80774811,361.3406185,298.8874173,568.0877944,568.0877944,1054,37.61
1056,37.67,-16.6,1.1,-0.3,-17.7,1.7,-1.9,0.5,-0.1,0.9,0.187353806,0.57700169,0.33828655,0.492679013,0.378683993,66.84885463,315.3145685,298.2316832,65.66875683,66.84885463,1.919152055,1.545023515,1.0,35,1.74651674,2.487816197,26.19313449,12,-0.115087108,1.347851337,14.39335012,-0.155133654,-0.094997072,-0.983315364,0.772511757,1.475655789,-1.727272519,361.3406185,298.8874173,568.0877944,568.0877944,1056,37.67
1060,37.81,-16.1,1.7,-0.3,-17.6,1.7,-2.0,0.5,-0.1,0.9,0.029301711,0.707531166,0.566615177,0.455837917,0.253458578,66.84662203,291.736267,358.3398823,63.48997891,66.84662203,-29.58965437,1.543955795,1.0,35,1.74651674,2.487816197,26.19313449,12,-0.666380157,2.757007534,14.44130635,-0.201074741,0.022432611,-0.979319012,0.771977898,1.59323082,-1.773302941,361.3406185,298.8874173,568.0877944,568.0877944,1060,37.81
1063,37.9,-16.0,1.9,-0.3,-17.5,1.7,-2.0,0.5,-0.1,0.9,0.171719571,0.710917172,0.632760617,0.457649493,0.222646969,66.7730388,292.8956753,373.1294549,62.95514569,66.7730388,-36.1659366,1.542930712,1.0,35,1.74651674,2.487816197,26.19313449,12,-0.639598517,3.10424198,14.44892429,-0.198842938,0.051368815,-0.978684183,0.771465356,1.622187761,-1.771241701,361.3406185,298.8874173,568.0877944,568.0877944,1063,37.9
1065,37.97,-16.6,1.3,-0.3,-17.4,1.7,-2.1,0.5,-0.1,0.9,1.0,0.430977276,0.428788271,0.557474715,0.335106411,109.6242372,356.7838174,319.1489227,108.5830602,109.6242372,-32.60175861,2.497982027,1.0,35,1.74651674,2.487816197,26.19313449,12,0.836919903,1.812471946,14.24673153,-0.075799736,-0.056278688,-0.99553358,1.248991013,1.514487888,-1.646789511,361.3406185,298.8874173,568.0877944,568.0877944,1065,37.97
1068,38.07,-16.5,1.4,-0.3,-17.3,1.7,-2.1,0.5,-0.1,0.9,1.0,0.413229581,0.436319033,0.564836317,0.332385923,112.9936708,361.4952431,320.4547571,111.9572977,112.9936708,-34.44795884,2.572789578,1.0,35,1.74651674,2.487816197,26.19313449,12,0.945086923,1.841175609,14.23740088,-0.066785818,-0.053886716,-0.996311134,1.286394789,1.516883498,-1.637729288,361.3406185,298.8874173,568.0877944,568.0877944,1068,38.07
1069,38.1,-16.5,1.4,-0.3,-17.3,1.7,-2.2,0.5,-0.1,0.9,1.0,0.407314848,0.438518843,0.567279447,0.331656839,113.8382209,363.058846,320.8047172,112.8071083,113.8382209,-34.90626287,2.591489208,1.0,35,1.74651674,2.487816197,26.19313449,12,0.981037286,1.848837499,14.23463344,-0.063789954,-0.053248225,-0.996541754,1.295744604,1.517522907,-1.634720435,361.3406185,298.8874173,568.0877944,568.0877944,1069,38.1
1079,38.46,-14.9,1.4,-0.3,-17.1,1.7,-2.2,0.5,-0.1,0.9,0.172442116,0.902783426,0.46607201,0.374181458,0.302364528,77.59126125,239.4761328,334.8650266,69.98216695,77.59126125,-10.71127544,1.835844592,1.0,35,1.74651674,2.487816197,26.19313449,12,-1.934760042,2.258687369,14.77404078,-0.306773065,-0.019094069,-0.951591143,0.917922296,1.551701097,-1.882655859,361.3406185,298.8874173,568.0877944,568.0877944,1079,38.46
1080,38.53,-15.6,1.2,-0.4,-17.1,1.7,-2.3,0.5,-0.1,0.9,0.036678678,0.608917379,0.387668969,0.482876111,0.349428054,79.0349151,309.040711,312.2745342,77.16956243,79.0349151,-8.04740169,1.823172901,1.0,35,1.74651674,2.487816197,26.19313449,12,-0.263856894,1.673487088,14.39079294,-0.167531136,-0.067860759,-0.983528462,0.911586451,1.502883375,-1.73951385,361.3406185,298.8874173,568.0877944,568.0877944,1080,38.53
1081,38.56,-15.4,1.8,-0.4,-17.0,1.7,-2.3,0.5,-0.1,0.9,0.032658081,0.645246406,0.601404918,0.481036488,0.239348686,79.62948349,307.8633522,365.1126309,76.30061945,79.62948349,-37.4188763,1.830566452,1.0,35,1.74651674,2.487816197,26.19313449,12,-0.291099378,2.902358515,14.37466271,-0.169801343,0.034545193,-0.984872648,0.915283226,1.605348395,-1.741527312,361.3406185,298.8874173,568.0877944,568.0877944,1081,38.56
1082,38.59,-15.4,2.2,-0.4,-16.9,1.7,-2.4,0.5,-0.1,0.9,0.012438974,0.640948731,0.759585438,0.48923944,0.17006367,79.11200885,313.1132415,398.3694383,74.39000505,79.11200885,-52.06065107,1.824304722,1.0,35,1.74651674,2.487816197,26.19313449,12,-0.169066997,3.685362438,14.40770187,-0.159631978,0.09979552,-0.982119385,0.912152361,1.67075824,-1.731925509,361.3406185,298.8874173,568.0877944,568.0877944,1082,38.59
1086,38.73,-16.1,1.4,-0.3,-16.7,1.7,-2.4,0.5,-0.1,0.9,0.943548162,0.235380769,0.458436544,0.639727797,0.334828686,104.4352077,409.42579,319.2822309,103.2424567,104.4352077,-16.7901573,2.378976621,1.0,35,1.74651674,2.487816197,26.19313449,12,2.052940942,1.81223468,14.21608586,0.02553535,-0.05629846,-0.998087386,1.18948831,1.514468085,-1.545217624,361.3406185,298.8874173,568.0877944,568.0877944,1086,38.73
1088,38.79,-15.7,1.4,-0.4,-16.6,1.7,-2.3,0.5,-0.1,0.9,0.170542982,0.420709073,0.446164993,0.561781671,0.327006788,82.51865086,359.5402692,323.036742,81.72796498,82.51865086,-34.83217522,1.878874148,1.0,35,1.74651674,2.487816197,26.19313449,12,0.903594384,1.90370249,14.23703592,-0.07024353,-0.048676142,-0.996341548,0.939437074,1.522100942,-1.641181322,361.3406185,298.8874173,568.0877944,568.0877944,1088,38.79
